id	gruppenr	udtryk	lemma	lemklas	kernevb	frame	komm
25775	1150	tv-produktion	tv-produktion	sb.	NULL	Manufacturing	NULL
35168	1480	tv-sening	tv-sening	sb.	NULL	Perception_active	NULL
35169	1480	tv-streaming	tv-streaming	sb.	NULL	Perception_active	NULL
34749	1479	tv-transmission	tv-transmission	sb.	NULL	Cause_to_perceive	NULL
34770	1479	tv-transmittere	tv-transmittere	vb.	tv-transmittere	Cause_to_perceive	NULL
29360	1297	tvangsanbringe	tvangsanbringe	vb.	tvangsanbringe	Arrest	NULL
30873	1297	tvangsanbringelse	tvangsanbringelse	sb.	NULL	Medical_intervention	NULL
2055	96	tvangsbehandle	tvangsbehandle	vb.	tvangsbehandle	Medical_intervention	NULL
36698	1657	tvangsdøbe	tvangsdøbe	vb.	tvangsdøbe	Rite	NULL
10069	570	tvangsflytte	tvangsflytte	vb.	tvangsflytte	Prevent_or_allow_possession	NULL
10244	570	tvangsflytte	tvangsflytte	vb.	tvangsflytte	Removing	NULL
30874	1297	tvangsfodre	tvangsfodre	vb.	tvangsfodre	Medical_intervention	NULL
30875	1297	tvangsfodring	tvangsfodring	sb.	NULL	Medical_intervention	NULL
10067	570	tvangsforflytning	tvangsforflytning	sb.	NULL	Prevent_or_allow_possession	NULL
10227	570	tvangsforflytning	tvangsforflytning	sb.	NULL	Removing	NULL
10070	570	tvangsforflytte	tvangsforflytte	vb.	tvangsforflytte	Prevent_or_allow_possession	NULL
10245	570	tvangsforflytte	tvangsforflytte	vb.	tvangsforflytte	Removing	NULL
38822	1531	tvangsinddrive	tvangsinddrive	sb.	NULL	Commerce_collect	NULL
38823	1531	tvangsinddrivelse	tvangsinddrivelse	sb.	NULL	Commerce_collect	NULL
2056	93	tvangsindlægge	tvangsindlægge	vb.	tvangsindlægge	Medical_intervention	NULL
2057	96	tvangsindlægge	tvangsindlægge	vb.	tvangsindlægge	Medical_intervention	NULL
30876	1297	tvangsindlægge	tvangsindlægge	vb.	tvangsindlægge	Medical_intervention	NULL
36185	1645	tvangsindlægge	tvangsindlægge	vb.	tvangsindlægge	Medical_intervention	NULL
31642	1297	tvangsindlægge til	tvangsindlægge	vb.	tvangsindlægge	Talking_into	NULL
2069	93	tvangsindlæggelse	tvangsindlæggelse	sb.	NULL	Medical_intervention	NULL
4983	254	tvedele	tvedele	vb.	tvedele	Separating	NULL
4984	259	tvedele	tvedele	vb.	tvedele	Separating	NULL
4908	259	tvedeling	tvedeling	sb.	NULL	Separating	NULL
1294	78	tvillingefødsel	tvillingefødsel	sb.	NULL	Giving_birth	NULL
35342	1459	tvinde	tvinde	vb.	tvinde	Processing_materials	NULL
16741	682	tvinge	tvinge	vb.	tvinge	Suasion	NULL
31265	1297	tvinge	tvinge	vb.	tvinge	Request	NULL
34343	1438	tvinge	tvinge	vb.	tvinge	Leadership	NULL
30086	1315	tvinge i knæ	tvinge	vb.	tvinge	Conquering	NULL
16733	692	tvinge igennem	tvinge	vb.	tvinge	Suasion	der mangler ramme til tvinge
8418	635	tvinge nogen af sted	tvinge	vb.	tvinge	Cause_motion	NULL
11174	635	tvinge nogen af sted	tvinge	vb.	tvinge	Suasion	NULL
16532	688	tvinge sig selv til at	tvinge	vb.	tvinge	Self_control	NULL
16533	688	tvinge sig til at	tvinge	vb.	tvinge	Self_control	NULL
16742	685	tvinge til at	tvinge	vb.	tvinge	Suasion	NULL
8419	630	tvinge..	tvinge	vb.	tvinge	Cause_motion	NULL
13353	690	tvivle	tvivle	vb.	tvivle	Certainty	NULL
22076	993	tvivle	tvivle	vb.	tvivle	Certainty	NULL
26253	1133	tvivle	tvivle	vb.	tvivle	Respond_to_proposal	NULL
36602	1649	tvivle	tvivle	vb.	tvivle	Religious_belief	Mangler
22077	993	tvivle lidt på	tvivle	vb.	tvivle	Certainty	NULL
22078	993	tvivle meget på	tvivle	vb.	tvivle	Certainty	NULL
13354	690	tvivle på	tvivle	vb.	tvivle	Certainty	NULL
22079	993	tvivle på	tvivle	vb.	tvivle	Certainty	NULL
22080	993	tvivle stærkt på	tvivle	vb.	tvivle	Certainty	NULL
13376	690	tvivlsspørgsmål	tvivlsspørgsmål	sb.	NULL	Certainty	NULL
13377	690	tvivlstilfælde	tvivlstilfælde	sb.	NULL	Certainty	NULL
2979	148	tvære	tvære	vb.	tvære	Filling	NULL
19868	909	tvære	tvære	vb.	tvære	Judgment_direct_address	NULL
26861	1126	tvære rundt i	tvære	vb.	tvære	Statement	NULL
15927	795	tvætning	tvætning	sb.	NULL	Removing	Der findes ingen ramme til rengøring
14506	795	tvætte	tvætte	vb.	tvætte	Grooming	NULL
15973	795	tvætte	tvætte	vb.	tvætte	Removing	NULL
34859	1481	tweete	tweete	vb.	tweete	Communication_means	NULL
35615	1489	tweete	tweete	vb.	tweete	Text_creation	NULL
28108	1193	twiste	twiste	vb.	twiste	Self_motion	NULL
33468	1405	twiste	twiste	vb.	twiste	Social_event_individuals	NULL
34858	1481	twitte	twitte	vb.	twitte	Communication_means	NULL
35614	1489	twitte	twitte	vb.	twitte	Text_creation	NULL
12417	743	ty til	ty	vb.	ty	Arriving	NULL
21880	1000	tyde	tyde	vb.	tyde	Becoming_aware	NULL
23484	1000	tyde	tyde	vb.	tyde	Grasp	NULL
23485	1000	tyde	tyde	vb.	tyde	Grasp	NULL
26087	1141	tyde	tyde	vb.	tyde	Reading_perception	NULL
36607	1651	tyde drømme	tyde	vb.	tyde	Religious_belief	Mangler
36611	1659	tyde et horoskop	tyde	vb.	tyde	Religious_belief	NULL
24477	1037	tyde godt	tyde	vb.	tyde	Sign	NULL
24478	1037	tyde på	tyde	vb.	tyde	Sign	NULL
36608	1651	tyde stjerner	tyde	vb.	tyde	Religious_belief	Mangler
26450	1081	tydelig udtale	udtale	sb.	NULL	Spelling_and_pronouncing	NULL
26886	1127	tydeliggøre	tydeliggøre	vb.	tydeliggøre	Statement	NULL
1960	91	tyfusepidemi	tyfusepidemi	sb.	NULL	Medical_conditions	NULL
26088	1141	tygge	tygge	vb.	tygge	Reading_perception	NULL
31975	1333	tygge	tygge	vb.	tygge	Grinding	NULL
32110	1333	tygge	tygge	vb.	tygge	Ingestion	NULL
32229	1333	tygge	tygge	vb.	tygge	Ingestion	NULL
32231	1333	tygge af munden	tygge	vb.	tygge	Ingestion	NULL
1644	36	tygge drøv	tygge	vb.	tygge	Ingestion	mangler ramme til biologisk liv
13481	760	tygge drøv	tygge	vb.	tygge	Cogitation	NULL
22407	947	tygge drøv	tygge	vb.	tygge	Cogitation	NULL
15807	760	tygge igennem	tygge	vb.	tygge	Reading_perception	NULL
1619	108	tygge kat	kat	sb.	tygge	Ingest_substance	NULL
32230	1333	tygge maden	tygge	vb.	tygge	Ingestion	NULL
13482	760	tygge på	tygge	vb.	tygge	Cogitation	NULL
22408	944	tygge på	tygge	vb.	tygge	Cogitation	NULL
22409	947	tygge på	tygge	vb.	tygge	Cogitation	NULL
31976	1333	tygge på	tygge	vb.	tygge	Grinding	NULL
32111	1333	tygge på	tygge	vb.	tygge	Ingestion	NULL
15808	760	tygge sig igennem	tygge	vb.	tygge	Reading_perception	NULL
26089	1141	tygge sig igennem	tygge	vb.	tygge	Reading_perception	NULL
32214	1331	tygge sig igennem	tygge	vb.	tygge	Ingestion	NULL
31978	1333	tygge sig igennem	tygge	vb.	tygge	Grinding	NULL
32113	1333	tygge sig igennem	tygge	vb.	tygge	Ingestion	NULL
31977	1333	tygge tyggegummi	tygge	vb.	tygge	Grinding	NULL
32112	1333	tygge tyggegummi	tygge	vb.	tygge	Ingestion	NULL
31974	1333	tygning	tygning	sb.	NULL	Grinding	NULL
32045	1333	tygning	tygning	sb.	NULL	Ingestion	NULL
23851	987	tykkes at	tykkes	vb.	tykkes	Opinion	NULL
19017	836	tykkes om	tykkes	vb.	tykkes	Experiencer_focused_emotion	NULL
6367	545	tykne	tykne	vb.	tykne	Change_of_consistency	NULL
31762	1351	tykne	tykne	vb.	tykne	Change_of_consistency	NULL
32016	1339	tylle	tylle	vb.	tylle	Ingest_substance	NULL
32131	1339	tylle	tylle	vb.	tylle	Ingestion	NULL
32316	1342	tylle	tylle	vb.	tylle	Ingestion	NULL
1179	80	tynd mave	tynd	adj.	NULL	Excreting	NULL
3894	231	tynde ud	tynde	vb.	tynde	Cause_expansion	NULL
4557	231	tynde ud	tynde	vb.	tynde	Mass_motion	NULL
3895	231	tynde ud i	tynde	vb.	tynde	Cause_expansion	NULL
4558	231	tynde ud i	tynde	vb.	tynde	Mass_motion	NULL
1164	80	tyndskid	tyndskid	sb.	NULL	Excreting	NULL
37869	366	tynge	tynge	vb.	tynge	Objective_influence	NULL
38261	398	tynge	tynge	vb.	tynge	Stimulate_emotion	NULL
7081	525	tynge	tynge	vb.	tynge	Manipulation	NULL
21059	829	tynge	tynge	vb.	tynge	Stimulate_emotion	NULL
21060	849	tynge	tynge	vb.	tynge	Stimulate_emotion	NULL
24426	972	typebestemme	typebestemme	vb.	typebestemme	Research	NULL
25553	1062	typegodkende	typegodkende	vb.	typegodkende	Grant_permission	NULL
27146	1140	typografere	typografere	vb.	typografere	Text_creation	NULL
21061	905	tyrannisere	tyrannisere	vb.	tyrannisere	Stimulate_emotion	NULL
8420	627	tyre	tyre	vb.	tyre	Cause_motion	NULL
14093	753	tyre	tyre	vb.	tyre	Education_teaching	NULL
19869	909	tyre	tyre	vb.	tyre	Judgment_direct_address	NULL
33873	1375	tyre	tyre	vb.	tyre	Sports_jargon	NULL
33059	1407	tyrkisk bad	tyrkisk	adj.	NULL	Grooming	NULL
26418	1097	tysse	tysse	vb.	tysse	Silencing	NULL
31416	1283	tysse på	tysse	vb.	tysse	Silencing	NULL
7348	508	tysse på nogen	tysse	vb.	tysse	Request	NULL
16635	742	tysthed	tysthed	sb.	NULL	State	NULL
36412	1634	tyveri	tyveri	sb.	NULL	Theft	NULL
38072	309	tyverisikring	tyverisikring	sb.	NULL	Protecting	NULL
11938	730	tyvstarte	tyvstarte	vb.	tyvstarte	Activity_prepare	NULL
12108	730	tyvstarte	tyvstarte	vb.	tyvstarte	Activity_start	NULL
33874	1362	tyvstarte	tyvstarte	vb.	tyvstarte	Sports_jargon	NULL
36421	1632	tyvstjæle	tyvstjæle	vb.	tyvstjæle	Theft	NULL
36422	1634	tyvstjæle	tyvstjæle	vb.	tyvstjæle	Theft	NULL
3014	185	tække	tække	vb.	tække	Filling	NULL
4158	256	tælle	tælle	vb.	tælle	Commutative_process	NULL
4159	256	tælle	tælle	vb.	tælle	Commutative_process	NULL
21453	967	tælle	tælle	vb.	tælle	Adding_up	NULL
21454	967	tælle	tælle	vb.	tælle	Adding_up	NULL
4161	256	tælle af	tælle	vb.	tælle	Commutative_process	NULL
3650	268	tælle blandt..	tælle	vb.	tælle	Categorization	NULL
4160	256	tælle efter	tælle	vb.	tælle	Commutative_process	NULL
21455	967	tælle i hundreder	tælle	vb.	tælle	Adding_up	NULL
21456	967	tælle i tusinder	tælle	vb.	tælle	Adding_up	NULL
22410	993	tælle knapperne	tælle	vb.	tælle	Cogitation	NULL
21457	967	tælle med	tælle	vb.	tælle	Adding_up	NULL
27284	1155	tælle med	tælle	vb.	tælle	Adding_up	NULL
22727	1155	tælle med	tælle	vb.	tælle	Commutative_process	NULL
24207	1034	tælle ned	tælle	vb.	tælle	Reliance_on_expectation	NULL
4162	263	tælle op	tælle	vb.	tælle	Commutative_process	NULL
33116	1382	tælle over	tælle	vb.	tælle	Judgment_direct_address	Mangler
14112	690	tælle på knapper	tælle	vb.	tælle	Estimating	NULL
22411	993	tælle på knapper	tælle	vb.	tælle	Cogitation	NULL
14113	690	tælle på knapperne	tælle	vb.	tælle	Estimating	NULL
21458	966	tælle sammen	tælle	vb.	tælle	Adding_up	NULL
33117	1382	tælle ud	tælle	vb.	tælle	Judgment_direct_address	Mangler
4142	256	tælling	tælling	sb.	NULL	Commutative_process	NULL
623	39	tæmme	tæmme	vb.	tæmme	Agriculture	NULL
20642	842	tæmme	tæmme	vb.	tæmme	Self_control	NULL
656	39	tæmning	tæmning	sb.	NULL	Agriculture	NULL
12109	730	tænde	tænde	vb.	tænde	Activity_start	NULL
18410	827	tænde	tænde	vb.	tænde	Emotion_active	NULL
21063	829	tænde	tænde	vb.	tænde	Stimulate_emotion	NULL
21242	829	tænde	tænde	vb.	tænde	Subjective_influence	NULL
19019	860	tænde	tænde	vb.	tænde	Experiencer_focused_emotion	NULL
21062	860	tænde	tænde	vb.	tænde	Stimulate_emotion	NULL
34840	1474	tænde	tænde	vb.	tænde	Change_operational_state	NULL
13972	687	tænde af	tænde	vb.	tænde	Desiring	NULL
19020	846	tænde af	tænde	vb.	tænde	Experiencer_focused_emotion	NULL
19021	860	tænde af	tænde	vb.	tænde	Experiencer_focused_emotion	NULL
19022	937	tænde af	tænde	vb.	tænde	Experiencer_focused_emotion	NULL
19023	938	tænde af	tænde	vb.	tænde	Experiencer_focused_emotion	NULL
6297	484	tænde bål	tænde	vb.	tænde	Cause_to_burn	NULL
32034	1352	tænde en cigaret	tænde	vb.	tænde	Ingest_substance	NULL
12110	730	tænde for	tænde	vb.	tænde	Activity_start	NULL
34841	1474	tænde for	tænde	vb.	tænde	Change_operational_state	NULL
6417	483	tænde for lyset	tænde	vb.	tænde	Change_operational_state	NULL
11939	721	tænde godt op under kedlerne	tænde	vb.	tænde	Activity_prepare	NULL
6295	484	tænde ild	tænde	vb.	tænde	Cause_to_burn	NULL
6301	484	tænde lysene	tænde	vb.	tænde	Cause_to_burn	NULL
6416	483	tænde lyset	tænde	vb.	tænde	Change_operational_state	NULL
6296	484	tænde op	tænde	vb.	tænde	Cause_to_burn	NULL
6160	515	tænde op	tænde	vb.	tænde	Cause_temperature_change	NULL
6284	518	tænde op	tænde	vb.	tænde	Cause_to_burn	NULL
7434	518	tænde op	tænde	vb.	tænde	Setting_fire	NULL
35411	1491	tænde op	tænde	vb.	tænde	Setting_fire	NULL
2488	69	tænde op under	tænde	vb.	tænde	Sex	NULL
36754	368	tænde op under kedlerne	tænde	vb.	tænde	Activity_start	NULL
11940	721	tænde op under kedlerne	tænde	vb.	tænde	Activity_prepare	NULL
31882	1356	tænderne løber i vand	vand	sb.	løbe	Emotions_of_mental_activity	NULL
31894	1356	tænderne løber i vand	vand	sb.	løbe	Experiencer_focus	NULL
15737	702	tænke	tænke	vb.	tænke	Purpose	NULL
22412	944	tænke	tænke	vb.	tænke	Cogitation	NULL
37875	337	tænke anderledes	anderledes	adj.	tænke	Opinion	NULL
13627	694	tænke anderledes	anderledes	adj.	tænke	Coming_up_with	NULL
23852	987	tænke at	tænke	vb.	tænke	Opinion	NULL
24576	987	tænke at	tænke	vb.	tænke	Statement	NULL
23853	994	tænke at	tænke	vb.	tænke	Opinion	NULL
24208	999	tænke at	tænke	vb.	tænke	Reliance_on_expectation	NULL
22413	944	tænke efter	tænke	vb.	tænke	Cogitation	NULL
22414	947	tænke efter	tænke	vb.	tænke	Cogitation	NULL
5525	426	tænke frem	tænke	vb.	tænke	Expectation	NULL
24209	944	tænke frem/fremad	tænke	vb.	tænke	Reliance_on_expectation	NULL
5526	426	tænke fremad	tænke	vb.	tænke	Expectation	NULL
5533	442	tænke fremad	tænke	vb.	tænke	Expectation	NULL
13483	760	tænke grundigt over	tænke	vb.	tænke	Cogitation	NULL
22415	957	tænke grundigt over	tænke	vb.	tænke	Cogitation	NULL
25086	1104	tænke højt	tænke	vb.	tænke	Communication_manner	NULL
37882	337	tænke i andre baner	tænke	vb.	tænke	Opinion	NULL
13602	694	tænke i andre baner	tænke	vb.	tænke	Coming_to_believe	NULL
37881	337	tænke i nye baner	bane	sb.	tænke	Opinion	NULL
37883	337	tænke i nye baner	tænke	vb.	tænke	Opinion	NULL
13626	694	tænke i nye baner	bane	sb.	tænke	Coming_up_with	NULL
13620	694	tænke i nye baner	tænke	vb.	tænke	Coming_up_with	NULL
13621	785	tænke i nye baner	tænke	vb.	tænke	Coming_up_with	NULL
17093	785	tænke i nye baner	bane	sb.	NULL	Undergo_change	NULL
23854	987	tænke i sit stille sind	stille	adj.	tænke	Opinion	NULL
22416	993	tænke i sit stille sind	stille	adj.	tænke	Cogitation	NULL
13484	760	tænke igennem	tænke	vb.	tænke	Cogitation	NULL
22417	944	tænke igennem	tænke	vb.	tænke	Cogitation	NULL
22418	947	tænke igennem	tænke	vb.	tænke	Cogitation	NULL
22419	957	tænke igennem	tænke	vb.	tænke	Cogitation	NULL
22665	944	tænke ind	tænke	vb.	tænke	Coming_up_with	NULL
22420	986	tænke ind	tænke	vb.	tænke	Cogitation	NULL
22421	944	tænke klart	tænke	vb.	tænke	Cogitation	NULL
22422	972	tænke klart	tænke	vb.	tænke	Cogitation	NULL
22423	944	tænke logisk	tænke	vb.	tænke	Cogitation	NULL
22424	972	tænke logisk	tænke	vb.	tænke	Cogitation	NULL
23855	987	tænke noget om	tænke	vb.	tænke	Opinion	NULL
24090	987	tænke noget om	tænke	vb.	tænke	Regard	NULL
23856	987	tænke om	tænke	vb.	tænke	Opinion	NULL
24091	987	tænke om	tænke	vb.	tænke	Regard	NULL
23857	994	tænke om nogen at	tænke	vb.	tænke	Opinion	NULL
24092	994	tænke om noget at	tænke	vb.	tænke	Regard	NULL
22425	944	tænke over	tænke	vb.	tænke	Cogitation	NULL
22426	947	tænke over	tænke	vb.	tænke	Cogitation	NULL
22427	957	tænke over	tænke	vb.	tænke	Cogitation	NULL
13485	760	tænke over tingene	tænke	vb.	tænke	Cogitation	NULL
17847	914	tænke over tingene	tænke	vb.	tænke	Cogitation	NULL
22428	946	tænke over tingene	tænke	vb.	tænke	Cogitation	NULL
22429	947	tænke over tingene	tænke	vb.	tænke	Cogitation	NULL
22430	957	tænke over tingene	tænke	vb.	tænke	Cogitation	NULL
15738	702	tænke på	tænke	vb.	tænke	Purpose	NULL
22431	946	tænke på	tænke	vb.	tænke	Cogitation	NULL
22432	947	tænke på	tænke	vb.	tænke	Cogitation	NULL
22433	957	tænke på	tænke	vb.	tænke	Cogitation	NULL
15739	703	tænke på at	tænke	vb.	tænke	Purpose	NULL
22434	947	tænke på at	tænke	vb.	tænke	Cogitation	NULL
22666	986	tænke på at	tænke	vb.	tænke	Coming_up_with	NULL
22576	944	tænke sammen	tænke	vb.	tænke	Coming_to_believe	NULL
22435	986	tænke sammen	tænke	vb.	tænke	Cogitation	NULL
15740	702	tænke sig	tænke	vb.	tænke	Purpose	NULL
24210	999	tænke sig	tænke	vb.	tænke	Reliance_on_expectation	NULL
22667	944	tænke sig at	tænke	vb.	tænke	Coming_up_with	NULL
22436	944	tænke sig om	tænke	vb.	tænke	Cogitation	NULL
22437	947	tænke sig om	tænke	vb.	tænke	Cogitation	NULL
22438	972	tænke sig om	tænke	vb.	tænke	Cogitation	NULL
22668	944	tænke sig til	tænke	vb.	tænke	Coming_up_with	NULL
22669	944	tænke sig til	tænke	vb.	tænke	Coming_up_with	NULL
22577	977	tænke sig til	tænke	vb.	tænke	Coming_to_believe	NULL
17848	875	tænke sit	tænke	vb.	tænke	Cogitation	NULL
23858	987	tænke sit	tænke	vb.	tænke	Opinion	NULL
24093	987	tænke sit	tænke	vb.	tænke	Regard	NULL
22670	944	tænke stort	tænke	vb.	tænke	Coming_up_with	NULL
13486	760	tænke så det knager	tænke	vb.	tænke	Cogitation	NULL
22439	944	tænke så det knager	tænke	vb.	tænke	Cogitation	NULL
22440	947	tænke så det knager	tænke	vb.	tænke	Cogitation	NULL
22441	957	tænke så det knager	tænke	vb.	tænke	Cogitation	NULL
22671	986	tænke ud	tænke	vb.	tænke	Coming_up_with	NULL
5202	447	tænke ud af boksen	tænke	vb.	tænke	Achieving_first	NULL
22442	944	tænke ved sig selv	selv	pron.	tænke	Cogitation	NULL
22443	947	tænke ved sig selv	selv	pron.	tænke	Cogitation	NULL
23859	987	tænke ved sig selv	tænke	vb.	tænke	Opinion	NULL
22444	993	tænke ved sig selv	tænke	vb.	tænke	Cogitation	NULL
1216	51	tæppe af	tæppe	vb.	tæppe	Fall_asleep	NULL
2599	172	tæppe af	tæppe	vb.	tæppe	Arranging	NULL
25956	1099	tæppebombardement	tæppebombardement	sb.	NULL	Questioning	NULL
34596	1499	tæppebombardement	tæppebombardement	sb.	NULL	Attack	NULL
34131	1441	tæppebombardere	tæppebombardere	vb.	tæppebombardere	Attack	NULL
34614	1499	tæppebombardere	tæppebombardere	vb.	tæppebombardere	Attack	NULL
27017	1077	tæppebombe	tæppebombe	vb.	tæppebombe	Telling	NULL
26017	1099	tæppebombe	tæppebombe	vb.	tæppebombe	Questioning	NULL
34132	1441	tæppebombe	tæppebombe	vb.	tæppebombe	Attack	NULL
34615	1499	tæppebombe	tæppebombe	vb.	tæppebombe	Attack	NULL
34578	1499	tæppebombning	tæppebombning	sb.	NULL	Attack	NULL
828	85	tære	tære	vb.	tære	Cause_harm	NULL
830	85	tære hårdt på kræfterne	tære	vb.	tære	Cause_harm	NULL
36934	374	tære på	tære	vb.	tære	Cause_benefit_or_detriment	NULL
14184	815	tære på	tære	vb.	tære	Expend_resource	NULL
17155	815	tære på	tære	vb.	tære	Using_resource	NULL
829	85	tære på kræfterne	tære	vb.	tære	Cause_harm	NULL
827	85	tære på nogen	tære	vb.	tære	Cause_harm	NULL
1236	33	tærske	tærske	vb.	tærske	Food_gathering	NULL
24577	951	tærske langhalm	tærske	vb.	tærske	Statement	NULL
26862	1126	tærske langhalm	tærske	vb.	tærske	Statement	NULL
1244	33	tærskning	tærskning	sb.	NULL	Food_gathering	NULL
27563	1195	tæske	tæske	vb.	tæske	Cause_to_make_noise	NULL
29953	1306	tæske	tæske	vb.	tæske	Cause_harm	NULL
29635	1315	tæske	tæske	vb.	tæske	Beat_opponent	NULL
32511	1394	tæske	tæske	vb.	tæske	Cause_harm	mangler ramme til leg
8207	646	tæske (løs) på	tæske	vb.	tæske	Cause_harm	NULL
9305	646	tæske (løs) på	tæske	vb.	tæske	Manipulation	NULL
2998	150	tætne	tætne	vb.	tætne	Filling	NULL
3015	185	tætne	tætne	vb.	tætne	Filling	NULL
6422	529	tætne	tætne	vb.	tætne	Closure	NULL
6421	529	tætte	tætte	vb.	tætte	Closure	NULL
27564	1195	tæve	tæve	vb.	tæve	Cause_to_make_noise	NULL
29954	1306	tæve	tæve	vb.	tæve	Cause_harm	NULL
29636	1315	tæve	tæve	vb.	tæve	Beat_opponent	NULL
33039	1362	tæve	tæve	vb.	tæve	Finish_competition	NULL
32512	1394	tæve	tæve	vb.	tæve	Cause_harm	mangler ramme til leg
1768	112	tæve ihjel	tæve	vb.	tæve	Killing	NULL
455	17	tø	tø	sb.	NULL	Weather	NULL
536	17	tø	tø	vb.	tø	Weather	NULL
6381	547	tø	tø	vb.	tø	Change_of_phase	NULL
6395	547	tø op	tø	vb.	tø	Change_of_phase	NULL
456	17	tøbrud	tøbrud	sb.	NULL	Weather	NULL
7008	510	tøffe	tøffe	vb.	tøffe	Make_noise	NULL
11062	571	tøffe	tøffe	vb.	tøffe	Self_motion	NULL
11063	620	tøffe	tøffe	vb.	tøffe	Self_motion	NULL
9068	590	tøffe af sted	tøffe	vb.	tøffe	Getting_underway	NULL
9913	590	tøffe af sted	tøffe	vb.	tøffe	Operate_vehicle	NULL
11064	620	tøfle	tøfle	vb.	tøfle	Self_motion	NULL
20643	835	tøjle sig	tøjle	vb.	tøjle	Self_control	NULL
723	38	tøjre	tøjre	vb.	tøjre	Attaching	NULL
16000	795	tøjvask	tøjvask	sb.	NULL	Removing	NULL
32390	1345	tøjvask	tøjvask	sb.	NULL	Removing	MANGLER
2909	125	tømme	tømme	vb.	tømme	Emptying	NULL
3297	125	tømme	tømme	vb.	tømme	Removing	NULL
4275	236	tømme	tømme	vb.	tømme	Emptying	NULL
4276	244	tømme	tømme	vb.	tømme	Emptying	NULL
4827	244	tømme	tømme	vb.	tømme	Removing	NULL
8901	583	tømme	tømme	vb.	tømme	Emptying	NULL
8902	657	tømme	tømme	vb.	tømme	Emptying	NULL
14654	818	tømme	tømme	vb.	tømme	Ingestion	NULL
1116	80	tømme blæren	tømme	vb.	tømme	Excreting	NULL
19025	915	tømme en bitter kalk	tømme	vb.	tømme	Experiencer_focused_emotion	NULL
30405	1314	tømme en bitter kalk	tømme	vb.	tømme	Giving_in	NULL
32252	1333	tømme fadet/skålen	tømme	vb.	tømme	Ingestion	NULL
32021	1339	tømme glasset	tømme	vb.	tømme	Ingest_substance	NULL
32136	1339	tømme glasset	tømme	vb.	tømme	Ingestion	NULL
36419	1632	tømme kassen	tømme	vb.	tømme	Theft	NULL
36420	1632	tømme kontoen	tømme	vb.	tømme	Theft	NULL
372	29	tømme skraldespanden	tømme	vb.	tømme	Removing	NULL
917	31	tømmerhugst	tømmerhugst	sb.	NULL	Cutting	mangler ramme til skovbrug
353	29	tømning	tømning	sb.	NULL	Removing	NULL
2908	125	tømning	tømning	sb.	NULL	Emptying	NULL
4271	236	tømning	tømning	sb.	NULL	Emptying	NULL
8903	657	tømning	tømning	sb.	NULL	Emptying	NULL
35343	1472	tømre	tømre	vb.	tømre	Processing_materials	NULL
5943	556	tørke	tørke	sb.	NULL	Becoming_dry	NULL
901	106	tørlægge	tørlægge	vb.	tørlægge	Cure	NULL
902	109	tørlægge	tørlægge	vb.	tørlægge	Cure	NULL
6199	557	tørlægge	tørlægge	vb.	tørlægge	Cause_to_be_dry	NULL
905	106	tørlægning	tørlægning	sb.	NULL	Cure	NULL
906	109	tørlægning	tørlægning	sb.	NULL	Cure	NULL
6176	557	tørlægning	tørlægning	sb.	NULL	Cause_to_be_dry	NULL
11761	755	tørn	tørn	sb.	NULL	Activity_ongoing	NULL
1217	51	tørne ind	tørne	vb.	tørne	Fall_asleep	NULL
8933	603	tørne ind	tørne	vb.	tørne	Fall_asleep	NULL
9157	595	tørne ind i	tørne	vb.	tørne	Impact	NULL
9160	647	tørne ind i	tørne	vb.	tørne	Impact	NULL
9161	647	tørne mod	tørne	vb.	tørne	Impact	NULL
9158	595	tørne mod et træ	tørne	vb.	tørne	Impact	NULL
5803	428	tørne sammen	tørne	vb.	tørne	Simultaneity	NULL
9159	595	tørne sammen	tørne	vb.	tørne	Impact	NULL
9162	647	tørne sammen	tørne	vb.	tørne	Impact	NULL
31150	1296	tørne sammen	tørne	vb.	tørne	Quarelling	NULL
1248	53	tørne ud	tørne	vb.	tørne	Getting_up	NULL
11355	603	tørne ud	tørne	vb.	tørne	Waking_up	NULL
1397	63	tørre	tørre	vb.	tørre	Grooming	NULL
1398	63	tørre	tørre	vb.	tørre	Grooming	NULL
3942	244	tørre	tørre	vb.	tørre	Cause_to_be_dry	NULL
5948	556	tørre	tørre	vb.	tørre	Becoming_dry	NULL
6190	557	tørre	tørre	vb.	tørre	Cause_to_be_dry	NULL
6203	558	tørre	tørre	vb.	tørre	Cause_to_be_dry	NULL
6204	558	tørre	tørre	vb.	tørre	Cause_to_be_dry	NULL
6208	558	tørre	tørre	vb.	tørre	Cause_to_be_dry	NULL
6846	558	tørre	tørre	vb.	tørre	Grooming	NULL
7323	558	tørre	tørre	vb.	tørre	Removing	NULL
10246	646	tørre	tørre	vb.	tørre	Removing	NULL
15974	795	tørre	tørre	vb.	tørre	Removing	NULL
23977	1052	tørre	tørre	vb.	tørre	Prevarication	NULL
30823	1304	tørre	tørre	vb.	tørre	Manipulate_into_doing	NULL
31759	1345	tørre	tørre	vb.	tørre	Cause_to_be_dry	NULL
36021	1618	tørre	tørre	vb.	tørre	Intentional_deception	NULL
6202	558	tørre af	tørre	vb.	tørre	Cause_to_be_dry	NULL
6205	558	tørre af	tørre	vb.	tørre	Cause_to_be_dry	NULL
5945	556	tørre ind	tørre	vb.	tørre	Becoming_dry	NULL
